ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
,variation,SNK-1-MARI-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-49.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,49.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-MARI-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-42,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-43,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-44,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-45,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-46,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-47,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-49.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,49.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-32,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-33,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-34,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-35,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-MARI-E-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-H-36,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,36,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-37,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,37,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-38,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,38,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-39,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,39,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-40,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,40,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,40.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-41,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,41,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-42,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,42,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,42.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-43,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,43,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-44,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,44,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,44.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-45,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,45,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,45.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-46,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,46,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-47,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,47,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,47.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,48.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-49.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,49.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-32,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,32,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-33,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,33,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,33.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-34,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-35,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,35,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,35.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,36.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,37.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-H-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,38.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-1-VIOL-F-36,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-37,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-38,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-39,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-40,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-41,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-49.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,49.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-1-VIOL-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-42,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-43,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-44,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-45,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-46,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-47,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-49.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,49.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-1-VIOL-E-32,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Violet,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant
